hire_id,application_id,center_id,start_month,starting_wage,coaching_hours_first_90d,claims_closed_6mo,claims_reopened_6mo,reopen_rate_6mo_pct,retained_6mo,separation_month,separation_reason
6402,73148,C05,2022-07,31.2,15.0,585,66,11.282,1,,
6403,73149,C05,2022-08,30.62,9.8,641,45,7.02,1,,
6404,73150,C05,2022-06,33.09,18.1,570,53,9.298,1,,
6405,73154,C05,2022-07,30.59,14.1,608,77,12.664,1,,
6406,73158,C05,2022-06,28.99,10.2,614,54,8.795,1,,
6407,73183,C05,2022-07,30.71,,89,7,7.865,0,2022-08,voluntary
6408,73188,C05,2022-07,33.04,12.9,580,37,6.379,1,,
6409,73191,C05,2022-07,34.45,14.9,333,49,14.715,0,2022-10,performance
6410,73217,C05,2022-08,30.71,12.9,623,29,4.655,1,,
6411,73228,C05,2022-08,29.69,14.3,662,34,5.136,1,,
6412,73230,C05,2022-08,30.15,11.6,623,24,3.852,1,,
6413,73232,C05,2022-08,30.36,13.4,608,25,4.112,1,,
6414,73273,C05,2022-07,30.09,13.9,598,46,7.692,1,,
6415,73286,C05,2022-08,31.94,10.1,554,74,13.357,1,,
6416,73307,C05,2022-07,31.31,10.7,616,56,9.091,1,,
6417,73328,C05,2022-08,30.08,10.9,644,44,6.832,1,,
6418,73334,C05,2022-08,30.62,9.9,565,39,6.903,1,,
6419,73344,C05,2022-08,30.97,15.2,558,20,3.584,1,,
6420,73348,C05,2022-08,30.51,8.1,586,24,4.096,1,,
6421,73363,C05,2022-08,33.89,18.0,600,27,4.5,1,,
6422,73369,C05,2022-08,29.67,12.8,587,43,7.325,1,,
6423,73378,C05,2022-08,29.66,9.8,628,30,4.777,1,,
6424,73386,C05,2022-08,33.71,5.9,630,78,12.381,1,,
6425,73392,C05,2022-09,30.96,8.8,586,27,4.608,1,,
6426,73401,C05,2022-09,31.25,15.2,646,100,15.48,1,,
6427,73420,C05,2022-08,30.79,8.2,583,35,6.003,1,,
6428,73429,C05,2022-08,30.45,,95,6,6.316,0,2022-09,attendance
6429,73436,C05,2022-07,31.14,13.9,668,32,4.79,1,,
6430,73439,C05,2022-07,28.18,8.7,597,56,9.38,1,,
6431,73472,C05,2022-08,31.81,11.9,618,41,6.634,1,,
6432,73476,C05,2022-08,30.4,13.2,668,74,11.078,1,,
6433,73486,C05,2022-08,30.83,16.2,633,48,7.583,1,,
6434,73489,C05,2022-08,31.43,9.9,608,54,8.882,1,,
6435,73498,C05,2022-08,28.78,19.9,607,75,12.356,1,,
6436,73504,C05,2022-09,35.37,13.2,641,37,5.772,1,,
6437,73524,C05,2022-08,35.85,,655,37,5.649,1,,
6438,73526,C05,2022-09,31.49,18.4,575,53,9.217,1,,
6439,73538,C05,2022-09,33.05,15.1,642,54,8.411,1,,
6440,73544,C05,2022-08,32.23,8.2,622,75,12.058,1,,
6441,73559,C05,2022-09,34.36,,617,74,11.994,1,,
6442,73562,C05,2022-09,31.03,,107,5,4.673,0,2022-10,voluntary
6443,73566,C05,2022-08,29.26,7.6,666,36,5.405,1,,
6444,73587,C05,2022-09,33.03,10.3,656,53,8.079,1,,
6445,73617,C05,2022-10,33.0,8.9,646,43,6.656,1,,
6446,73625,C05,2022-09,32.53,13.7,630,48,7.619,1,,
6447,73635,C05,2022-10,31.17,12.7,638,55,8.621,1,,
6448,73641,C05,2022-10,31.08,16.7,573,61,10.646,1,,
6449,73674,C05,2022-10,35.89,15.8,617,33,5.348,1,,
6450,73684,C05,2022-10,33.15,8.8,595,12,2.017,1,,
6451,73692,C05,2022-10,31.29,7.5,560,47,8.393,1,,
6452,73695,C05,2022-10,33.42,12.6,647,40,6.182,1,,
6453,73696,C05,2022-09,34.57,9.7,579,61,10.535,1,,
6454,73709,C05,2022-09,31.43,12.4,600,34,5.667,1,,
6455,73718,C05,2022-10,32.13,13.3,622,41,6.592,1,,
6456,73732,C05,2022-10,33.2,9.0,630,32,5.079,1,,
6457,73745,C05,2022-09,31.49,11.7,611,57,9.329,1,,
6458,73747,C05,2022-11,30.6,10.8,643,13,2.022,1,,
6459,73749,C05,2022-10,31.22,14.5,544,56,10.294,1,,
6460,73782,C05,2022-10,33.43,10.8,650,21,3.231,1,,
6461,73795,C05,2022-09,33.0,16.7,639,46,7.199,1,,
6462,73807,C05,2022-10,33.39,9.3,423,49,11.584,0,2023-02,voluntary
6463,73815,C05,2022-11,30.7,15.7,594,43,7.239,1,,
6464,73823,C05,2022-11,30.36,13.8,602,56,9.302,1,,
6465,73830,C05,2022-11,32.06,14.0,604,56,9.272,1,,
6466,73845,C05,2022-10,31.99,9.4,595,48,8.067,1,,
6467,73846,C05,2022-11,32.01,10.6,640,77,12.031,1,,
6468,73852,C05,2022-10,31.6,10.6,604,63,10.43,1,,
6469,73853,C05,2022-11,32.93,12.0,617,32,5.186,1,,
6470,73876,C05,2022-11,31.35,8.1,580,47,8.103,0,2023-05,voluntary
6471,73878,C05,2022-11,30.42,15.0,624,67,10.737,1,,
6472,73881,C05,2022-10,30.22,11.3,568,65,11.444,1,,
6473,73923,C05,2022-12,30.99,7.6,609,82,13.465,1,,
6474,73928,C05,2022-11,33.72,9.6,309,20,6.472,0,2023-02,performance
6475,73929,C05,2022-11,33.6,9.6,619,75,12.116,1,,
6476,73939,C05,2022-11,34.05,13.7,610,69,11.311,1,,
6477,73946,C05,2022-11,33.26,10.1,621,44,7.085,1,,
6478,73960,C05,2022-11,31.05,7.9,552,49,8.877,1,,
6479,73965,C05,2022-12,31.37,11.7,614,98,15.961,1,,
6480,73975,C05,2022-11,34.71,9.7,557,40,7.181,1,,
6481,73981,C05,2022-10,34.28,,575,57,9.913,1,,
6482,73992,C05,2022-12,34.8,9.2,625,49,7.84,1,,
6483,74026,C05,2022-11,31.59,12.8,599,40,6.678,1,,
6484,74036,C05,2022-11,33.37,14.0,610,43,7.049,1,,
6485,74059,C05,2022-11,32.5,8.8,613,46,7.504,1,,
6486,74074,C05,2022-12,31.81,15.0,621,49,7.89,1,,
6487,74078,C05,2022-12,29.74,12.7,621,43,6.924,1,,
6488,74085,C05,2022-12,29.27,14.9,648,55,8.488,1,,
6489,74099,C05,2022-12,33.18,12.9,302,28,9.272,0,2023-03,voluntary
6490,74127,C05,2022-12,30.06,14.8,583,34,5.832,1,,
6491,74131,C05,2022-12,31.41,,226,17,7.522,0,2023-02,voluntary
6492,74153,C05,2022-12,32.01,11.5,610,34,5.574,1,,
6493,74159,C05,2022-12,33.45,9.6,598,36,6.02,1,,
6494,74161,C05,2022-12,34.8,10.2,580,56,9.655,1,,
6495,74170,C05,2022-12,29.41,13.7,602,59,9.801,1,,
6496,74177,C05,2022-11,30.95,6.0,651,20,3.072,1,,
6497,74201,C05,2022-12,30.35,10.5,568,20,3.521,1,,
6498,74202,C05,2022-12,32.06,18.5,615,77,12.52,1,,
6499,74206,C05,2022-12,32.25,16.0,620,18,2.903,1,,
6500,74207,C05,2023-01,33.71,13.1,616,44,7.143,1,,
6501,74238,C05,2022-12,31.3,11.9,639,42,6.573,1,,
6502,74239,C05,2022-11,30.9,9.4,573,21,3.665,1,,
6503,74244,C05,2022-12,31.42,13.2,669,55,8.221,1,,
6504,74249,C05,2022-11,31.42,15.4,599,50,8.347,1,,
6505,74253,C05,2022-12,31.38,10.6,601,70,11.647,1,,
6506,74268,C05,2022-12,30.97,11.7,607,24,3.954,1,,
6507,74273,C05,2022-12,33.61,11.9,625,54,8.64,1,,
6508,74274,C05,2023-01,34.15,13.9,604,60,9.934,1,,
6509,74290,C05,2023-01,33.13,15.0,607,52,8.567,1,,
6510,74300,C05,2023-01,33.59,9.9,598,31,5.184,1,,
6511,74304,C05,2022-12,30.74,15.9,627,81,12.919,1,,
6512,74316,C05,2022-12,33.65,11.1,324,34,10.494,0,2023-03,attendance
6513,74318,C05,2023-01,35.19,9.8,634,39,6.151,1,,
6514,74326,C05,2023-01,32.12,12.8,607,38,6.26,1,,
6515,74330,C05,2023-01,31.08,9.1,597,76,12.73,1,,
6516,74333,C05,2022-12,30.22,9.9,673,39,5.795,1,,
6517,74345,C05,2022-12,31.98,12.5,586,73,12.457,1,,
6518,74362,C05,2022-12,34.53,11.6,603,50,8.292,1,,
6519,74369,C05,2022-12,33.08,11.2,588,1,0.17,1,,
6520,74376,C05,2023-01,30.06,16.6,623,41,6.581,1,,
6521,74382,C05,2023-01,36.15,14.3,611,76,12.439,1,,
6522,74400,C05,2023-01,31.35,9.8,514,28,5.447,0,2023-06,attendance
6523,74410,C05,2023-01,30.85,12.9,589,53,8.998,1,,
6524,74436,C05,2023-03,30.63,17.7,600,51,8.5,1,,
6525,74442,C05,2023-01,30.56,9.4,579,65,11.226,1,,
6526,74457,C05,2023-01,32.69,14.5,581,19,3.27,1,,
6527,74462,C05,2023-03,30.64,12.9,602,48,7.973,1,,
6528,74472,C05,2023-02,31.57,11.7,607,69,11.367,1,,
6529,74490,C05,2023-01,30.01,10.7,611,35,5.728,1,,
6530,74491,C05,2023-02,33.02,14.5,623,48,7.705,1,,
6531,74493,C05,2023-01,31.55,13.6,617,38,6.159,1,,
6532,74510,C05,2023-02,33.33,12.5,616,53,8.604,1,,
6533,74558,C05,2023-01,32.54,15.9,631,71,11.252,1,,
6534,74566,C05,2023-01,32.65,11.1,600,59,9.833,1,,
6535,74567,C05,2023-01,34.73,8.8,552,44,7.971,1,,
6536,74578,C05,2023-02,33.55,10.7,593,55,9.275,1,,
6537,74592,C05,2023-02,32.11,7.5,626,31,4.952,1,,
6538,74631,C05,2023-02,35.36,9.9,634,15,2.366,1,,
6539,74639,C05,2023-02,31.56,8.9,605,40,6.612,1,,
6540,74644,C05,2023-02,29.92,14.0,645,32,4.961,1,,
6541,74647,C05,2023-02,34.78,10.8,635,65,10.236,1,,
6542,74652,C05,2023-02,32.01,13.4,636,58,9.119,1,,
6543,74653,C05,2023-03,29.59,14.7,636,25,3.931,1,,
6544,74657,C05,2023-03,32.84,13.3,584,47,8.048,1,,
6545,74661,C05,2023-03,34.05,11.3,652,63,9.663,1,,
6546,74663,C05,2023-03,33.64,16.9,596,47,7.886,1,,
6547,74664,C05,2023-03,29.86,9.4,580,54,9.31,1,,
6548,74668,C05,2023-03,34.62,12.7,608,54,8.882,1,,
6549,74688,C05,2023-03,36.53,15.2,620,42,6.774,1,,
6550,74714,C05,2023-03,32.99,10.1,613,39,6.362,1,,
6551,74716,C05,2023-02,32.72,,185,13,7.027,0,2023-04,voluntary
6552,74737,C05,2023-03,31.81,6.6,605,29,4.793,1,,
6553,74752,C05,2023-03,31.74,14.9,648,36,5.556,1,,
6554,74757,C05,2023-02,31.76,12.6,630,43,6.825,1,,
6555,74758,C05,2023-02,33.0,11.0,595,52,8.739,1,,
6556,74770,C05,2023-03,32.85,16.3,557,58,10.413,1,,
6557,74775,C05,2023-03,32.34,9.7,639,33,5.164,1,,
6558,74800,C05,2023-04,32.18,7.5,639,37,5.79,1,,
6559,74804,C05,2023-04,32.06,15.6,601,55,9.151,0,2023-10,voluntary
6560,74807,C05,2023-04,34.22,16.1,541,28,5.176,1,,
6561,74833,C05,2023-04,29.03,10.9,661,38,5.749,1,,
6562,74842,C05,2023-03,31.75,9.5,571,77,13.485,1,,
6563,74849,C05,2023-04,33.37,12.4,615,33,5.366,1,,
6564,74853,C05,2023-04,31.54,11.2,301,21,6.977,0,2023-07,voluntary
6565,74864,C05,2023-03,31.3,,611,39,6.383,1,,
6566,74893,C05,2023-03,37.92,8.9,649,78,12.018,1,,
6567,74923,C05,2023-03,33.07,11.1,565,29,5.133,1,,
6568,74928,C05,2023-04,32.47,13.8,296,25,8.446,0,2023-07,voluntary
6569,74932,C05,2023-04,33.1,8.5,574,42,7.317,1,,
6570,74951,C05,2023-04,31.41,13.2,630,72,11.429,1,,
6571,74960,C05,2023-03,32.14,13.3,667,71,10.645,1,,
6572,74969,C05,2023-04,32.06,9.7,596,59,9.899,1,,
6573,74975,C05,2023-04,34.23,11.7,629,28,4.452,1,,
6574,74981,C05,2023-03,30.18,9.8,633,32,5.055,1,,
6575,74987,C05,2023-03,34.2,10.8,581,61,10.499,1,,
6576,74998,C05,2023-05,33.02,14.0,578,67,11.592,1,,
6577,74999,C05,2023-05,33.74,12.4,589,45,7.64,1,,
6578,75029,C05,2023-04,30.63,16.3,553,72,13.02,1,,
6579,75032,C05,2023-05,33.27,8.5,630,2,0.317,1,,
6580,75041,C05,2023-05,32.78,16.6,605,45,7.438,1,,
6581,75046,C05,2023-05,33.0,11.9,601,58,9.651,1,,
6582,75051,C05,2023-05,30.87,19.2,584,96,16.438,1,,
6583,75052,C05,2023-05,34.97,11.1,601,45,7.488,1,,
6584,75072,C05,2023-05,30.86,12.8,584,14,2.397,1,,
6585,75105,C05,2023-05,33.05,16.7,608,76,12.5,1,,
6586,75134,C05,2023-06,35.21,9.4,631,72,11.41,1,,
6587,75141,C05,2023-05,30.47,8.1,584,63,10.788,1,,
6588,75148,C05,2023-05,30.47,14.2,403,19,4.715,0,2023-09,attendance
6589,75154,C05,2023-05,31.9,10.1,608,36,5.921,1,,
6590,75160,C05,2023-04,32.17,7.0,587,44,7.496,1,,
6591,75174,C05,2023-04,33.04,9.9,607,32,5.272,1,,
6592,75176,C05,2023-04,32.53,16.8,606,46,7.591,1,,
6593,75178,C05,2023-05,33.45,11.3,590,28,4.746,1,,
6594,75180,C05,2023-05,33.71,6.0,638,33,5.172,1,,
6595,75181,C05,2023-05,33.87,11.3,661,55,8.321,1,,
6596,75187,C05,2023-05,31.5,13.5,601,22,3.661,1,,
6597,75202,C05,2023-05,33.05,9.4,597,65,10.888,1,,
6598,75209,C05,2023-04,35.11,15.0,620,67,10.806,1,,
6599,75216,C05,2023-04,32.39,8.7,286,19,6.643,0,2023-07,voluntary
6600,75221,C05,2023-06,32.89,6.1,580,43,7.414,1,,
6601,75239,C05,2023-06,32.22,8.3,601,37,6.156,1,,
6602,75258,C05,2023-06,31.96,15.9,616,18,2.922,1,,
6603,75302,C05,2023-06,34.25,15.3,637,33,5.181,1,,
6604,75303,C05,2023-06,32.49,11.6,617,45,7.293,1,,
6605,75305,C05,2023-06,35.27,14.1,594,29,4.882,1,,
6606,75308,C05,2023-05,31.71,12.3,595,19,3.193,1,,
6607,75311,C05,2023-06,31.83,7.5,638,40,6.27,1,,
6608,75314,C05,2023-07,34.07,7.8,600,47,7.833,1,,
6609,75328,C05,2023-06,32.36,12.9,617,9,1.459,1,,
6610,75338,C05,2023-06,34.77,17.1,633,42,6.635,1,,
6611,75355,C05,2023-06,32.82,14.3,593,48,8.094,1,,
6612,75363,C05,2023-05,31.84,8.8,557,19,3.411,1,,
6613,75370,C05,2023-06,36.4,,115,18,15.652,0,2023-07,attendance
6614,75374,C05,2023-06,35.04,10.5,607,64,10.544,1,,
6615,75381,C05,2023-06,34.45,9.4,622,63,10.129,1,,
6616,75383,C05,2023-06,33.72,13.0,574,33,5.749,1,,
6617,75390,C05,2023-06,33.43,10.9,579,30,5.181,1,,
6618,75412,C05,2023-08,33.84,,223,21,9.417,0,2023-10,attendance
6619,75416,C05,2023-07,31.68,14.6,596,68,11.409,1,,
6620,75422,C05,2023-07,34.87,11.1,650,46,7.077,1,,
6621,75426,C05,2023-07,31.3,14.5,619,27,4.362,1,,
6622,75439,C05,2023-07,30.99,13.9,647,47,7.264,0,2024-01,voluntary
6623,75442,C05,2023-06,31.22,15.7,588,71,12.075,1,,
6624,75443,C05,2023-07,30.94,13.5,630,74,11.746,1,,
6625,75447,C05,2023-07,32.66,12.1,595,70,11.765,1,,
6626,75453,C05,2023-07,32.5,6.9,315,22,6.984,0,2023-10,performance
6627,75466,C05,2023-07,33.04,13.9,606,27,4.455,1,,
6628,75509,C05,2023-07,32.29,5.9,484,16,3.306,0,2023-12,attendance
6629,75510,C05,2023-06,31.03,18.3,592,4,0.676,1,,
6630,75518,C05,2023-07,32.19,9.3,513,64,12.476,0,2023-12,performance
6631,75542,C05,2023-06,32.43,,116,7,6.034,0,2023-07,performance
6632,75554,C05,2023-07,29.71,,206,23,11.165,0,2023-09,voluntary
6633,75587,C05,2023-07,32.63,8.7,600,38,6.333,1,,
6634,75600,C05,2023-07,32.93,12.1,591,22,3.723,1,,
6635,75605,C05,2023-06,28.95,10.5,589,70,11.885,1,,
6636,75618,C05,2023-07,30.5,13.8,574,34,5.923,1,,
6637,75621,C05,2023-07,32.22,11.6,606,29,4.785,1,,
6638,75622,C05,2023-07,31.37,13.2,577,29,5.026,1,,
6639,75627,C05,2023-07,32.13,12.3,637,39,6.122,1,,
6640,75637,C05,2023-07,34.89,6.1,614,35,5.7,1,,
6641,75651,C05,2023-08,32.78,21.2,616,36,5.844,1,,
6642,75654,C05,2023-08,32.84,14.7,623,6,0.963,1,,
6643,75664,C05,2023-08,31.37,7.5,630,50,7.937,1,,
6644,75666,C05,2023-07,30.82,10.0,614,53,8.632,1,,
6645,75668,C05,2023-08,29.53,9.0,654,46,7.034,1,,
6646,75691,C05,2023-08,33.67,13.1,663,67,10.106,1,,
6647,75735,C05,2023-08,32.39,8.9,651,40,6.144,1,,
6648,75738,C05,2023-07,31.43,12.7,621,17,2.738,1,,
6649,75741,C05,2023-08,29.08,11.9,574,43,7.491,1,,
6650,75743,C05,2023-08,31.41,9.5,634,46,7.256,1,,
6651,75760,C05,2023-08,31.67,17.4,628,51,8.121,1,,
6652,75762,C05,2023-09,32.25,11.6,649,28,4.314,1,,
6653,75763,C05,2023-08,31.6,,584,54,9.247,1,,
6654,75765,C05,2023-07,35.12,,228,21,9.211,0,2023-09,voluntary
6655,75782,C05,2023-08,32.34,10.5,623,54,8.668,1,,
6656,75793,C05,2023-07,31.29,13.0,595,28,4.706,1,,
6657,75808,C05,2023-08,32.44,11.9,599,33,5.509,1,,
6658,75809,C05,2023-08,31.55,15.5,610,44,7.213,1,,
6659,75831,C05,2023-08,31.33,13.8,637,51,8.006,1,,
6660,75832,C05,2023-08,34.4,10.0,620,55,8.871,1,,
6661,75842,C05,2023-08,35.59,10.3,602,52,8.638,1,,
6662,75854,C05,2023-08,32.44,13.1,582,23,3.952,1,,
6663,75859,C05,2023-08,29.78,,110,14,12.727,0,2023-09,voluntary
6664,75876,C05,2023-07,36.75,11.9,573,60,10.471,1,,
6665,75878,C05,2023-08,35.18,9.6,589,35,5.942,1,,
6666,75893,C05,2023-09,31.14,14.6,609,44,7.225,1,,
6667,75899,C05,2023-08,33.73,12.5,637,36,5.651,1,,
6668,75920,C05,2023-09,31.89,8.7,646,37,5.728,1,,
6669,75923,C05,2023-09,31.99,14.3,611,49,8.02,1,,
6670,75924,C05,2023-09,31.54,9.2,302,20,6.623,0,2023-12,performance
6671,75941,C05,2023-09,34.95,16.9,627,52,8.293,1,,
6672,75949,C05,2023-09,34.88,10.6,616,61,9.903,1,,
6673,75959,C05,2023-09,33.08,9.4,636,20,3.145,1,,
6674,75970,C05,2023-08,32.62,11.5,622,54,8.682,1,,
6675,75983,C05,2023-09,31.93,15.9,637,32,5.024,1,,
6676,75987,C05,2023-09,31.61,12.7,574,74,12.892,1,,
6677,76011,C05,2023-09,33.6,10.0,305,24,7.869,0,2023-12,attendance
6678,76017,C05,2023-09,34.5,10.2,601,72,11.98,1,,
6679,76029,C05,2023-09,32.0,11.2,615,85,13.821,1,,
6680,76034,C05,2023-10,35.71,11.6,629,20,3.18,1,,
6681,76038,C05,2023-09,29.84,13.6,661,55,8.321,1,,
6682,76061,C05,2023-09,34.05,10.3,637,56,8.791,1,,
6683,76118,C05,2023-10,32.05,9.0,630,24,3.81,1,,
6684,76135,C05,2023-10,30.53,,97,16,16.495,0,2023-11,voluntary
6685,76143,C05,2023-10,31.87,,643,20,3.11,1,,
6686,76145,C05,2023-09,33.17,18.9,579,21,3.627,1,,
6687,76146,C05,2023-10,35.37,10.9,640,9,1.406,1,,
6688,76149,C05,2023-10,34.17,21.4,627,65,10.367,1,,
6689,76158,C05,2023-09,29.99,,102,6,5.882,0,2023-10,attendance
6690,76206,C05,2023-10,30.9,13.7,566,70,12.367,1,,
6691,76217,C05,2023-10,32.39,12.5,628,76,12.102,0,2024-04,attendance
6692,76235,C05,2023-10,31.55,9.0,596,50,8.389,1,,
6693,76241,C05,2023-09,31.51,3.9,612,18,2.941,1,,
6694,76245,C05,2023-09,33.74,15.0,618,19,3.074,1,,
6695,76255,C05,2023-10,34.51,12.1,648,46,7.099,1,,
6696,76259,C05,2023-10,32.27,12.6,645,54,8.372,1,,
6697,76265,C05,2023-09,32.45,8.1,399,13,3.258,0,2024-01,performance
6698,76272,C05,2023-10,33.54,17.1,650,75,11.538,1,,
6699,76280,C05,2023-10,30.62,12.5,625,39,6.24,1,,
6700,76297,C05,2023-10,34.91,15.1,680,84,12.353,1,,
6701,76299,C05,2023-11,37.88,9.5,534,43,8.052,1,,
6702,76312,C05,2023-11,33.76,12.6,580,2,0.345,1,,
6703,76320,C05,2023-11,33.43,14.0,607,66,10.873,1,,
6704,76341,C05,2023-11,33.83,9.8,624,67,10.737,1,,
6705,76360,C05,2023-11,34.64,8.1,326,23,7.055,0,2024-02,attendance
6706,76370,C05,2023-11,32.37,11.7,610,64,10.492,1,,
6707,76378,C05,2023-11,34.56,7.2,607,85,14.003,1,,
6708,76385,C05,2023-11,34.98,14.2,616,58,9.416,1,,
6709,76411,C05,2023-11,32.89,12.4,576,79,13.715,1,,
6710,76424,C05,2023-11,33.98,14.7,623,57,9.149,1,,
6711,76430,C05,2023-10,31.06,,83,7,8.434,0,2023-11,attendance
6712,76455,C05,2023-11,31.23,,85,8,9.412,0,2023-12,voluntary
6713,76460,C05,2023-11,31.53,11.0,614,30,4.886,1,,
6714,76487,C05,2023-11,33.54,12.9,584,30,5.137,1,,
6715,76505,C05,2023-11,34.01,12.9,662,74,11.178,1,,
6716,76516,C05,2023-11,32.5,10.3,609,75,12.315,1,,
6717,76523,C05,2023-11,30.23,10.1,615,7,1.138,1,,
6718,76532,C05,2023-11,32.49,,197,27,13.706,0,2024-01,voluntary
6719,76543,C05,2023-10,32.94,4.8,635,68,10.709,1,,
6720,76548,C05,2023-10,35.45,12.3,627,53,8.453,1,,
6721,76554,C05,2023-12,31.37,16.4,619,59,9.532,1,,
6722,76576,C05,2023-11,31.79,14.3,656,70,10.671,1,,
6723,76587,C05,2023-10,30.68,15.9,613,54,8.809,1,,
6724,76591,C05,2023-11,31.55,3.6,561,39,6.952,1,,
6725,76607,C05,2023-12,34.04,11.3,598,78,13.043,1,,
6726,76635,C05,2023-12,34.27,10.5,616,57,9.253,1,,
6727,76667,C05,2023-12,34.35,13.8,608,62,10.197,1,,
6728,76674,C05,2023-12,34.15,15.2,640,44,6.875,1,,
6729,76707,C05,2023-12,32.43,11.8,577,43,7.452,1,,
6730,76711,C05,2023-12,35.69,13.6,616,60,9.74,1,,
6731,76712,C05,2023-12,32.29,5.3,597,55,9.213,1,,
6732,76725,C05,2023-12,33.91,8.9,616,16,2.597,1,,
6733,76726,C05,2023-12,29.47,12.1,606,72,11.881,1,,
6734,76727,C05,2023-11,33.07,16.5,653,44,6.738,1,,
6735,76734,C05,2023-12,32.67,9.7,657,95,14.46,1,,
6736,76736,C05,2023-12,34.76,12.8,588,50,8.503,1,,
6737,76744,C05,2023-12,36.49,11.1,622,58,9.325,1,,
6738,76746,C05,2023-12,32.51,14.2,630,56,8.889,1,,
6739,76775,C05,2023-11,30.5,12.1,563,61,10.835,1,,
6740,76789,C05,2023-11,29.3,20.5,614,64,10.423,1,,
6741,76809,C05,2023-12,33.82,10.2,578,63,10.9,1,,
6742,76811,C05,2023-11,35.37,12.6,626,49,7.827,1,,
6743,76815,C05,2024-01,34.33,8.7,645,101,15.659,1,,
6744,76818,C05,2024-01,31.17,10.4,596,56,9.396,1,,
6745,76828,C05,2024-01,35.65,11.8,664,59,8.886,1,,
6746,76857,C05,2024-01,34.68,8.2,571,5,0.876,1,,
6747,76883,C05,2024-01,32.61,20.0,609,59,9.688,1,,
6748,76895,C05,2024-01,33.03,15.2,634,36,5.678,1,,
6749,76898,C05,2024-01,30.82,10.2,613,45,7.341,1,,
6750,76903,C05,2023-12,32.18,9.2,601,80,13.311,1,,
6751,76922,C05,2024-01,30.9,12.9,611,77,12.602,1,,
6752,76926,C05,2023-12,34.68,20.1,578,54,9.343,1,,
6753,76931,C05,2024-02,33.21,13.7,613,41,6.688,1,,
6754,76934,C05,2023-12,31.51,10.9,602,22,3.654,1,,
6755,76943,C05,2023-12,30.57,10.7,656,54,8.232,1,,
6756,76955,C05,2024-01,34.63,10.2,645,51,7.907,1,,
6757,76959,C05,2024-01,32.47,15.0,642,45,7.009,1,,
6758,76970,C05,2024-01,34.5,9.3,614,60,9.772,1,,
6759,76971,C05,2023-12,36.69,11.8,616,37,6.006,1,,
6760,76993,C05,2023-12,36.75,6.9,605,33,5.455,1,,
6761,77011,C05,2024-01,38.12,12.2,632,60,9.494,1,,
6762,77013,C05,2024-01,32.37,13.1,609,72,11.823,1,,
6763,77024,C05,2023-12,33.03,18.1,592,59,9.966,1,,
6764,77027,C05,2024-01,31.52,18.3,609,88,14.45,1,,
6765,77040,C05,2024-02,33.13,14.7,604,44,7.285,1,,
6766,77047,C05,2024-01,33.05,10.3,620,46,7.419,1,,
6767,77074,C05,2024-02,34.79,9.6,647,68,10.51,1,,
6768,77104,C05,2024-02,30.69,18.0,602,51,8.472,1,,
6769,77118,C05,2024-02,29.62,11.2,586,49,8.362,1,,
6770,77120,C05,2024-02,34.66,,184,17,9.239,0,2024-04,voluntary
6771,77139,C05,2024-02,33.46,11.4,594,42,7.071,1,,
6772,77140,C05,2024-02,33.48,9.5,623,28,4.494,1,,
6773,77144,C05,2024-02,33.84,10.8,627,50,7.974,1,,
6774,77185,C05,2024-02,33.4,11.8,613,74,12.072,1,,
6775,77224,C05,2024-01,32.77,13.5,561,59,10.517,1,,
6776,77231,C05,2024-02,34.24,13.3,632,75,11.867,1,,
6777,77232,C05,2024-02,35.26,13.3,639,68,10.642,1,,
6778,77249,C05,2024-02,31.86,14.9,639,60,9.39,1,,
6779,77260,C05,2024-02,30.18,9.5,629,72,11.447,1,,
6780,77266,C05,2024-01,34.47,10.8,607,43,7.084,1,,
6781,77268,C05,2024-01,34.96,,181,17,9.392,0,2024-03,performance
6782,77284,C05,2024-01,35.78,,195,11,5.641,0,2024-03,voluntary
6783,77285,C05,2024-01,32.31,12.3,608,42,6.908,1,,
6784,77297,C05,2024-01,34.23,15.0,604,67,11.093,1,,
6785,77333,C05,2024-02,32.38,13.0,603,41,6.799,1,,
6786,77338,C05,2024-02,33.83,11.4,643,70,10.886,1,,
6787,77359,C05,2024-02,32.36,,98,8,8.163,0,2024-03,performance
6788,77367,C05,2024-02,32.36,8.0,610,59,9.672,1,,
6789,77410,C05,2024-03,30.78,11.3,636,43,6.761,1,,
6790,77424,C05,2024-03,34.81,10.4,623,29,4.655,1,,
6791,77425,C05,2024-03,34.27,18.4,613,63,10.277,1,,
6792,77433,C05,2024-03,32.36,18.5,678,47,6.932,1,,
6793,77450,C05,2024-03,32.59,7.1,609,29,4.762,1,,
6794,77456,C05,2024-04,33.59,10.9,624,45,7.212,1,,
6795,77473,C05,2024-03,32.78,12.0,614,40,6.515,1,,
6796,77479,C05,2024-03,35.64,13.2,574,65,11.324,1,,
6797,77487,C05,2024-02,33.39,12.9,560,54,9.643,1,,
6798,77498,C05,2024-04,33.49,2.1,629,30,4.769,1,,
6799,77531,C05,2024-04,35.03,13.4,642,89,13.863,1,,
6800,77540,C05,2024-03,33.43,14.9,603,63,10.448,1,,
6801,77557,C05,2024-03,34.82,11.8,653,53,8.116,1,,
6802,77560,C05,2024-03,32.4,12.0,602,49,8.14,1,,
6803,77581,C05,2024-03,31.77,13.4,608,25,4.112,1,,
