placement_id,application_id,center_id,placement_month,certification_level,weeks_assigned,claims_closed,claims_reopened,reopen_rate_pct
4756,89920,C06,2024-08,experienced,21,258,27,10.465
4757,89976,C06,2024-08,licensed,10,115,2,1.739
4758,90001,C06,2024-08,entry,9,115,18,15.652
4759,90021,C06,2024-08,entry,14,175,14,8.0
4760,90049,C06,2024-08,entry,21,285,32,11.228
4761,90081,C06,2024-08,experienced,26,295,24,8.136
4762,90088,C06,2024-09,entry,14,184,11,5.978
4763,90089,C06,2024-09,licensed,13,159,21,13.208
4764,90098,C06,2024-09,licensed,12,165,24,14.545
4765,90099,C06,2024-09,licensed,14,208,15,7.212
4766,90104,C06,2024-09,licensed,10,136,21,15.441
4767,90115,C06,2024-09,experienced,13,192,7,3.646
4768,90135,C06,2024-09,entry,13,160,12,7.5
4769,90152,C06,2024-09,experienced,10,139,12,8.633
4770,90155,C06,2024-09,licensed,12,156,26,16.667
4771,90159,C06,2024-09,experienced,16,205,12,5.854
4772,90162,C06,2024-09,experienced,13,176,13,7.386
4773,90164,C06,2024-09,licensed,19,264,11,4.167
4774,90173,C06,2024-09,experienced,10,128,5,3.906
4775,90174,C06,2024-10,entry,20,256,13,5.078
4776,90183,C06,2024-10,licensed,8,109,11,10.092
4777,90188,C06,2024-10,entry,10,129,11,8.527
4778,90192,C06,2024-10,licensed,19,226,24,10.619
4779,90193,C06,2024-10,experienced,17,226,29,12.832
4780,90209,C06,2024-10,licensed,12,148,30,20.27
4781,90214,C06,2024-10,entry,16,211,15,7.109
4782,90222,C06,2024-10,entry,13,159,9,5.66
4783,90225,C06,2024-10,licensed,13,183,19,10.383
4784,90227,C06,2024-10,licensed,12,165,5,3.03
4785,90230,C06,2024-10,licensed,10,131,8,6.107
4786,90238,C06,2024-10,experienced,12,159,12,7.547
4787,90239,C06,2024-10,licensed,10,135,8,5.926
4788,90249,C06,2024-10,entry,18,232,23,9.914
4789,90251,C06,2024-10,experienced,19,228,28,12.281
4790,90257,C06,2024-10,experienced,12,160,18,11.25
4791,90262,C06,2024-10,entry,19,229,17,7.424
4792,90270,C06,2024-10,licensed,17,246,26,10.569
4793,90275,C06,2024-10,licensed,13,173,16,9.249
4794,90279,C06,2024-10,entry,13,165,18,10.909
4795,90287,C06,2024-10,experienced,15,206,26,12.621
4796,90290,C06,2024-10,licensed,12,161,15,9.317
4797,90304,C06,2024-11,experienced,18,198,29,14.646
4798,90352,C06,2024-11,licensed,12,160,11,6.875
4799,90365,C06,2024-11,entry,19,235,28,11.915
4800,90410,C06,2024-11,entry,13,150,19,12.667
4801,90436,C06,2024-11,licensed,17,208,19,9.135
4802,90468,C06,2024-11,entry,16,218,43,19.725
4803,90478,C06,2024-11,licensed,13,180,11,6.111
4804,90482,C06,2024-11,licensed,9,102,10,9.804
4805,90496,C06,2024-11,entry,13,189,23,12.169
4806,90525,C06,2024-11,entry,22,278,55,19.784
4807,90528,C06,2024-11,experienced,15,185,17,9.189
4808,90538,C06,2024-12,entry,20,252,25,9.921
4809,90543,C06,2024-12,entry,14,180,16,8.889
4810,90554,C06,2024-12,experienced,11,148,15,10.135
4811,90580,C06,2024-12,entry,6,75,4,5.333
4812,90602,C06,2024-12,entry,12,146,13,8.904
4813,90623,C06,2024-12,licensed,16,208,27,12.981
4814,90628,C06,2024-12,licensed,20,259,11,4.247
4815,90630,C06,2024-12,licensed,14,171,20,11.696
4816,90653,C06,2024-12,entry,24,317,23,7.256
4817,90682,C06,2024-12,entry,7,87,11,12.644
4818,90683,C06,2024-12,licensed,13,169,12,7.101
4819,90702,C06,2024-12,entry,16,188,17,9.043
4820,90726,C06,2024-12,entry,13,162,10,6.173
4821,90729,C06,2024-12,entry,16,188,22,11.702
4822,90757,C06,2024-12,entry,26,357,69,19.328
4823,90772,C06,2024-12,experienced,13,165,18,10.909
4824,90798,C06,2025-01,entry,16,208,18,8.654
4825,90804,C06,2025-01,experienced,16,208,25,12.019
4826,90829,C06,2025-01,licensed,26,336,52,15.476
4827,90847,C06,2025-01,licensed,15,206,13,6.311
4828,90863,C06,2025-01,licensed,17,231,25,10.823
4829,90864,C06,2025-01,licensed,17,228,19,8.333
4830,90895,C06,2025-01,experienced,19,226,22,9.735
4831,90917,C06,2025-01,entry,9,123,8,6.504
4832,90928,C06,2025-01,licensed,23,298,35,11.745
4833,90937,C06,2025-02,experienced,12,147,10,6.803
4834,90939,C06,2025-02,licensed,9,106,16,15.094
4835,90949,C06,2025-02,entry,17,221,13,5.882
4836,91011,C06,2025-02,licensed,15,206,23,11.165
4837,91020,C06,2025-02,entry,13,194,17,8.763
4838,91032,C06,2025-02,entry,11,142,19,13.38
4839,91055,C06,2025-02,entry,13,147,16,10.884
4840,91066,C06,2025-02,entry,17,204,13,6.373
4841,91128,C06,2025-02,entry,9,102,6,5.882
4842,91141,C06,2025-02,experienced,11,129,11,8.527
4843,91152,C06,2025-02,entry,17,202,19,9.406
4844,91179,C06,2025-02,licensed,15,211,5,2.37
4845,91257,C06,2025-03,experienced,11,161,22,13.665
4846,91354,C06,2025-03,entry,13,143,11,7.692
4847,91364,C06,2025-03,licensed,13,177,20,11.299
4848,91375,C06,2025-03,licensed,9,124,8,6.452
4849,91418,C06,2025-04,entry,21,247,37,14.98
4850,91419,C06,2025-04,licensed,13,173,17,9.827
4851,91427,C06,2025-04,experienced,13,195,24,12.308
4852,91447,C06,2025-04,licensed,11,155,8,5.161
4853,91454,C06,2025-04,entry,13,179,19,10.615
4854,91456,C06,2025-04,licensed,11,143,18,12.587
4855,91480,C06,2025-04,experienced,13,168,20,11.905
4856,91487,C06,2025-04,licensed,13,176,14,7.955
4857,91491,C06,2025-04,licensed,17,196,14,7.143
4858,91514,C06,2025-04,experienced,14,180,23,12.778
4859,91520,C06,2025-04,entry,13,179,20,11.173
4860,91528,C06,2025-04,experienced,11,150,14,9.333
4861,91533,C06,2025-05,licensed,15,207,25,12.077
4862,91536,C06,2025-05,experienced,8,108,3,2.778
4863,91563,C06,2025-05,experienced,11,153,8,5.229
4864,91575,C06,2025-05,experienced,14,194,8,4.124
4865,91601,C06,2025-05,licensed,7,87,12,13.793
4866,91616,C06,2025-05,licensed,11,132,7,5.303
4867,91658,C06,2025-05,experienced,15,222,27,12.162
4868,91699,C06,2025-05,entry,16,195,19,9.744
4869,91701,C06,2025-05,entry,12,168,10,5.952
4870,91711,C06,2025-05,entry,18,229,13,5.677
4871,91773,C06,2025-06,experienced,12,148,15,10.135
4872,91776,C06,2025-06,entry,10,137,12,8.759
4873,91810,C06,2025-06,licensed,14,170,9,5.294
4874,91817,C06,2025-06,entry,18,224,15,6.696
4875,91826,C06,2025-06,licensed,10,144,21,14.583
4876,91833,C06,2025-06,experienced,10,131,20,15.267
4877,91843,C06,2025-06,experienced,12,148,10,6.757
4878,91851,C06,2025-06,entry,16,208,24,11.538
4879,91852,C06,2025-06,experienced,15,175,15,8.571
4880,91854,C06,2025-06,licensed,11,142,11,7.746
4881,91872,C06,2025-06,entry,17,229,34,14.847
4882,91875,C06,2025-06,experienced,9,110,12,10.909
4883,91876,C06,2025-06,experienced,9,111,7,6.306
4884,91878,C06,2025-06,entry,12,157,17,10.828
4885,91912,C06,2025-07,licensed,13,154,16,10.39
4886,91923,C06,2025-07,entry,13,160,11,6.875
4887,91924,C06,2025-07,experienced,19,272,28,10.294
4888,91925,C06,2025-07,licensed,17,231,15,6.494
4889,91926,C06,2025-07,licensed,16,230,33,14.348
4890,91929,C06,2025-07,entry,15,185,25,13.514
4891,91953,C06,2025-07,licensed,16,198,23,11.616
4892,91954,C06,2025-07,entry,15,187,20,10.695
4893,91965,C06,2025-07,entry,14,179,16,8.939
4894,91966,C06,2025-07,entry,14,160,23,14.375
4895,91988,C06,2025-07,licensed,14,170,13,7.647
4896,92009,C06,2025-07,experienced,7,97,9,9.278
4897,92017,C06,2025-07,licensed,11,145,12,8.276
4898,92018,C06,2025-07,licensed,12,155,25,16.129
4899,92032,C06,2025-07,entry,17,211,24,11.374
4900,92043,C06,2025-07,entry,16,191,25,13.089
4901,92054,C06,2025-08,experienced,11,147,14,9.524
4902,92071,C06,2025-08,experienced,17,228,5,2.193
4903,92075,C06,2025-08,experienced,20,276,15,5.435
4904,92092,C06,2025-08,entry,13,182,25,13.736
4905,92100,C06,2025-08,experienced,15,178,11,6.18
4906,92105,C06,2025-08,licensed,11,151,19,12.583
4907,92109,C06,2025-08,licensed,16,189,16,8.466
4908,92112,C06,2025-08,licensed,12,157,10,6.369
4909,92115,C06,2025-08,entry,6,82,7,8.537
4910,92116,C06,2025-08,licensed,11,131,15,11.45
4911,92117,C06,2025-08,licensed,17,222,17,7.658
4912,92130,C06,2025-08,experienced,14,189,23,12.169
4913,92141,C06,2025-08,experienced,17,224,15,6.696
4914,92152,C06,2025-08,entry,24,316,40,12.658
4915,92164,C06,2025-08,experienced,15,184,13,7.065
4916,92179,C06,2025-09,entry,13,170,19,11.176
4917,92182,C06,2025-09,entry,10,135,12,8.889
4918,92205,C06,2025-09,entry,7,94,9,9.574
4919,92217,C06,2025-09,entry,16,202,38,18.812
4920,92219,C06,2025-09,entry,16,212,24,11.321
4921,92247,C06,2025-09,entry,10,148,14,9.459
4922,92248,C06,2025-09,licensed,20,264,23,8.712
4923,92260,C06,2025-09,entry,18,226,25,11.062
4924,92273,C06,2025-09,experienced,16,204,31,15.196
4925,92284,C06,2025-09,experienced,12,128,17,13.281
4926,92301,C06,2025-09,experienced,11,165,14,8.485
4927,92303,C06,2025-09,entry,11,119,14,11.765
4928,92330,C06,2025-09,experienced,13,173,8,4.624
4929,92351,C06,2025-09,licensed,15,204,19,9.314
4930,92387,C06,2025-10,entry,12,145,9,6.207
4931,92397,C06,2025-10,licensed,12,156,7,4.487
4932,92430,C06,2025-10,licensed,19,253,26,10.277
4933,92438,C06,2025-10,experienced,20,285,29,10.175
4934,92447,C06,2025-10,entry,21,274,30,10.949
4935,92487,C06,2025-10,licensed,16,241,15,6.224
4936,92488,C06,2025-10,entry,16,204,5,2.451
4937,92513,C06,2025-10,licensed,10,131,13,9.924
4938,92528,C06,2025-10,entry,21,283,53,18.728
4939,92534,C06,2025-10,experienced,13,137,12,8.759
4940,92556,C06,2025-10,entry,12,136,17,12.5
4941,92568,C06,2025-11,licensed,13,181,15,8.287
4942,92576,C06,2025-11,experienced,20,234,20,8.547
4943,92581,C06,2025-11,licensed,13,179,10,5.587
4944,92599,C06,2025-11,experienced,24,291,32,10.997
4945,92633,C06,2025-11,licensed,13,185,9,4.865
4946,92670,C06,2025-11,experienced,16,222,8,3.604
4947,92680,C06,2025-11,entry,10,124,21,16.935
4948,92685,C06,2025-11,entry,16,222,27,12.162
4949,92694,C06,2025-12,entry,18,223,22,9.865
4950,92731,C06,2025-12,entry,14,179,20,11.173
4951,92754,C06,2025-12,licensed,10,162,7,4.321
4952,92762,C06,2025-12,licensed,21,253,5,1.976
4953,92786,C06,2025-12,experienced,16,193,17,8.808
4954,92791,C06,2025-12,experienced,19,248,18,7.258
4955,92801,C06,2025-12,entry,13,160,27,16.875
4956,92809,C06,2025-12,experienced,11,162,20,12.346
4957,92864,C06,2025-12,entry,11,137,11,8.029
4958,92896,C07,2021-01,licensed,13,175,24,13.714
4959,92970,C07,2021-01,experienced,10,116,11,9.483
4960,92981,C07,2021-01,entry,21,254,33,12.992
4961,93062,C07,2021-01,experienced,10,122,10,8.197
4962,93067,C07,2021-01,entry,20,261,33,12.644
4963,93069,C07,2021-01,entry,18,211,21,9.953
4964,93089,C07,2021-01,entry,14,176,4,2.273
4965,93094,C07,2021-01,entry,16,221,11,4.977
4966,93097,C07,2021-01,licensed,12,127,14,11.024
4967,93182,C07,2021-02,licensed,14,183,26,14.208
4968,93192,C07,2021-02,licensed,12,126,17,13.492
4969,93197,C07,2021-02,entry,13,152,7,4.605
4970,93247,C07,2021-02,licensed,8,90,13,14.444
4971,93251,C07,2021-02,experienced,13,166,21,12.651
4972,93267,C07,2021-02,entry,19,246,29,11.789
4973,93277,C07,2021-02,entry,14,187,14,7.487
4974,93348,C07,2021-03,entry,10,144,10,6.944
4975,93352,C07,2021-03,experienced,14,184,16,8.696
4976,93365,C07,2021-03,experienced,11,135,16,11.852
4977,93370,C07,2021-03,experienced,16,215,12,5.581
4978,93375,C07,2021-03,entry,15,172,11,6.395
4979,93381,C07,2021-03,experienced,13,169,21,12.426
4980,93387,C07,2021-03,licensed,17,231,14,6.061
4981,93389,C07,2021-03,licensed,10,127,14,11.024
4982,93395,C07,2021-03,experienced,6,75,11,14.667
4983,93432,C07,2021-03,licensed,17,237,17,7.173
4984,93456,C07,2021-03,experienced,16,226,23,10.177
4985,93461,C07,2021-03,entry,10,124,3,2.419
4986,93466,C07,2021-03,entry,15,183,20,10.929
4987,93472,C07,2021-03,experienced,13,164,18,10.976
4988,93473,C07,2021-03,licensed,13,185,3,1.622
4989,93482,C07,2021-03,experienced,15,204,30,14.706
4990,93486,C07,2021-03,experienced,15,189,10,5.291
4991,93499,C07,2021-03,licensed,6,72,5,6.944
4992,93500,C07,2021-03,entry,11,136,22,16.176
4993,93518,C07,2021-03,entry,16,197,18,9.137
4994,93525,C07,2021-03,licensed,15,177,9,5.085
4995,93536,C07,2021-04,licensed,13,141,13,9.22
4996,93566,C07,2021-04,entry,14,198,20,10.101
4997,93629,C07,2021-04,experienced,7,103,11,10.68
4998,93645,C07,2021-04,experienced,12,175,11,6.286
4999,93646,C07,2021-04,experienced,9,116,12,10.345
5000,93654,C07,2021-04,entry,13,161,19,11.801
5001,93670,C07,2021-04,licensed,17,207,22,10.628
5002,93707,C07,2021-04,experienced,13,181,24,13.26
5003,93711,C07,2021-04,experienced,25,311,51,16.399
5004,93740,C07,2021-04,entry,14,181,11,6.077
5005,93762,C07,2021-04,licensed,12,151,12,7.947
5006,93790,C07,2021-05,experienced,15,205,19,9.268
5007,93792,C07,2021-05,licensed,12,146,7,4.795
5008,93843,C07,2021-05,licensed,14,184,13,7.065
5009,93880,C07,2021-05,licensed,10,140,15,10.714
5010,93881,C07,2021-05,experienced,11,143,13,9.091
5011,93886,C07,2021-05,experienced,8,113,14,12.389
5012,93935,C07,2021-05,entry,12,164,21,12.805
5013,93967,C07,2021-05,licensed,7,74,10,13.514
5014,93996,C07,2021-05,entry,9,115,10,8.696
5015,94007,C07,2021-05,licensed,19,279,40,14.337
5016,94059,C07,2021-05,experienced,12,165,14,8.485
5017,94073,C07,2021-06,entry,12,142,16,11.268
5018,94081,C07,2021-06,licensed,17,228,42,18.421
5019,94092,C07,2021-06,entry,17,209,22,10.526
5020,94137,C07,2021-06,experienced,23,295,40,13.559
5021,94154,C07,2021-06,licensed,15,179,15,8.38
5022,94168,C07,2021-06,entry,12,176,12,6.818
5023,94224,C07,2021-06,licensed,13,181,15,8.287
5024,94236,C07,2021-06,licensed,13,165,20,12.121
5025,94241,C07,2021-06,entry,13,176,19,10.795
5026,94250,C07,2021-06,entry,10,123,7,5.691
5027,94277,C07,2021-07,entry,16,208,21,10.096
5028,94287,C07,2021-07,licensed,13,175,17,9.714
5029,94290,C07,2021-07,experienced,19,254,15,5.906
5030,94306,C07,2021-07,experienced,15,215,12,5.581
5031,94316,C07,2021-07,licensed,10,143,15,10.49
5032,94321,C07,2021-07,experienced,16,183,29,15.847
5033,94327,C07,2021-07,entry,14,192,30,15.625
5034,94328,C07,2021-07,licensed,12,171,19,11.111
5035,94333,C07,2021-07,licensed,15,172,14,8.14
5036,94337,C07,2021-07,licensed,15,185,10,5.405
5037,94356,C07,2021-07,entry,13,177,27,15.254
5038,94357,C07,2021-07,entry,11,148,15,10.135
5039,94387,C07,2021-07,licensed,17,229,25,10.917
5040,94407,C07,2021-07,entry,11,115,12,10.435
5041,94418,C07,2021-08,entry,14,193,21,10.881
5042,94444,C07,2021-08,licensed,16,195,19,9.744
5043,94449,C07,2021-08,entry,20,263,21,7.985
5044,94453,C07,2021-08,licensed,12,164,14,8.537
5045,94457,C07,2021-08,licensed,18,240,17,7.083
5046,94465,C07,2021-08,experienced,10,122,11,9.016
5047,94494,C07,2021-08,experienced,16,207,47,22.705
5048,94536,C07,2021-08,experienced,11,143,17,11.888
5049,94548,C07,2021-08,entry,14,165,25,15.152
5050,94577,C07,2021-08,licensed,10,130,16,12.308
5051,94583,C07,2021-08,licensed,10,133,13,9.774
5052,94590,C07,2021-08,entry,7,89,0,0.0
5053,94595,C07,2021-09,licensed,16,218,30,13.761
5054,94603,C07,2021-09,licensed,17,225,26,11.556
5055,94604,C07,2021-09,experienced,16,201,16,7.96
5056,94608,C07,2021-09,entry,12,147,10,6.803
5057,94628,C07,2021-09,entry,22,300,33,11.0
5058,94632,C07,2021-09,entry,21,272,27,9.926
5059,94672,C07,2021-09,entry,15,169,20,11.834
5060,94687,C07,2021-09,experienced,13,181,10,5.525
5061,94692,C07,2021-09,licensed,13,190,11,5.789
5062,94729,C07,2021-09,entry,9,100,13,13.0
5063,94756,C07,2021-09,entry,18,249,16,6.426
5064,94772,C07,2021-09,licensed,9,117,11,9.402
5065,94781,C07,2021-09,entry,11,140,11,7.857
5066,94791,C07,2021-09,entry,19,265,19,7.17
5067,94799,C07,2021-09,entry,11,133,15,11.278
5068,94811,C07,2021-09,experienced,11,135,11,8.148
5069,94814,C07,2021-09,entry,20,278,31,11.151
5070,94817,C07,2021-10,experienced,16,214,17,7.944
5071,94819,C07,2021-10,experienced,15,180,12,6.667
5072,94821,C07,2021-10,entry,13,165,14,8.485
5073,94822,C07,2021-10,licensed,12,144,18,12.5
5074,94829,C07,2021-10,entry,17,227,24,10.573
5075,94857,C07,2021-10,licensed,12,160,11,6.875
5076,94860,C07,2021-10,licensed,14,185,23,12.432
5077,94864,C07,2021-10,entry,12,178,17,9.551
5078,94880,C07,2021-10,licensed,13,183,9,4.918
5079,94910,C07,2021-10,licensed,8,93,8,8.602
5080,94939,C07,2021-10,licensed,10,136,22,16.176
5081,94958,C07,2021-10,licensed,15,196,21,10.714
5082,94975,C07,2021-11,experienced,12,199,12,6.03
5083,94977,C07,2021-11,licensed,16,207,12,5.797
5084,94992,C07,2021-11,experienced,13,205,17,8.293
5085,95010,C07,2021-11,entry,26,347,48,13.833
5086,95014,C07,2021-11,experienced,12,153,18,11.765
5087,95069,C07,2021-11,entry,18,244,24,9.836
5088,95085,C07,2021-11,experienced,16,208,16,7.692
5089,95128,C07,2021-11,licensed,16,199,18,9.045
5090,95142,C07,2021-11,licensed,9,118,16,13.559
5091,95171,C07,2021-11,licensed,20,274,43,15.693
5092,95183,C07,2021-11,licensed,19,232,13,5.603
5093,95191,C07,2021-12,licensed,18,238,30,12.605
5094,95198,C07,2021-12,entry,17,245,44,17.959
5095,95203,C07,2021-12,entry,12,147,9,6.122
5096,95206,C07,2021-12,experienced,11,158,10,6.329
5097,95217,C07,2021-12,entry,12,140,15,10.714
5098,95220,C07,2021-12,experienced,25,331,33,9.97
5099,95235,C07,2021-12,entry,16,201,30,14.925
5100,95262,C07,2021-12,entry,13,171,26,15.205
5101,95264,C07,2021-12,licensed,19,257,27,10.506
5102,95274,C07,2021-12,experienced,16,221,20,9.05
5103,95282,C07,2021-12,entry,19,276,35,12.681
5104,95289,C07,2021-12,entry,13,169,31,18.343
5105,95290,C07,2021-12,licensed,19,272,22,8.088
5106,95295,C07,2021-12,experienced,17,218,24,11.009
5107,95297,C07,2021-12,licensed,10,97,10,10.309
5108,95312,C07,2021-12,licensed,11,159,11,6.918
5109,95324,C07,2021-12,licensed,15,222,31,13.964
5110,95362,C07,2022-01,experienced,9,91,12,13.187
5111,95374,C07,2022-01,entry,14,162,15,9.259
5112,95384,C07,2022-01,licensed,17,211,24,11.374
5113,95395,C07,2022-01,experienced,13,182,13,7.143
5114,95397,C07,2022-01,entry,12,157,13,8.28
5115,95423,C07,2022-01,entry,14,182,15,8.242
5116,95435,C07,2022-01,entry,17,206,29,14.078
5117,95439,C07,2022-01,licensed,10,140,10,7.143
5118,95507,C07,2022-01,entry,13,157,11,7.006
5119,95510,C07,2022-01,experienced,20,251,15,5.976
5120,95555,C07,2022-02,entry,11,134,15,11.194
5121,95585,C07,2022-02,licensed,14,212,16,7.547
5122,95595,C07,2022-02,entry,16,191,24,12.565
5123,95603,C07,2022-02,licensed,11,125,14,11.2
5124,95617,C07,2022-02,experienced,18,225,20,8.889
5125,95650,C07,2022-02,licensed,17,225,25,11.111
5126,95657,C07,2022-02,licensed,23,263,29,11.027
5127,95691,C07,2022-02,entry,17,224,19,8.482
5128,95701,C07,2022-02,experienced,16,222,11,4.955
5129,95714,C07,2022-02,experienced,14,167,18,10.778
5130,95754,C07,2022-03,licensed,14,180,29,16.111
5131,95758,C07,2022-03,licensed,15,189,16,8.466
5132,95777,C07,2022-03,licensed,18,229,22,9.607
5133,95778,C07,2022-03,licensed,12,166,25,15.06
5134,95833,C07,2022-03,experienced,11,151,4,2.649
5135,95845,C07,2022-03,experienced,15,198,22,11.111
5136,95874,C07,2022-03,experienced,24,329,39,11.854
5137,95908,C07,2022-03,licensed,16,203,18,8.867
5138,95943,C07,2022-03,experienced,9,99,9,9.091
5139,95954,C07,2022-03,licensed,16,200,16,8.0
5140,95970,C07,2022-04,licensed,11,140,12,8.571
5141,95972,C07,2022-04,licensed,14,179,13,7.263
5142,96004,C07,2022-04,licensed,11,131,17,12.977
5143,96014,C07,2022-04,licensed,14,187,17,9.091
5144,96046,C07,2022-04,entry,18,247,17,6.883
5145,96058,C07,2022-04,experienced,10,121,6,4.959
5146,96068,C07,2022-04,experienced,18,226,10,4.425
5147,96098,C07,2022-04,experienced,15,183,27,14.754
5148,96099,C07,2022-04,licensed,20,272,37,13.603
5149,96120,C07,2022-04,licensed,11,135,21,15.556
5150,96133,C07,2022-04,entry,18,251,22,8.765
5151,96156,C07,2022-04,experienced,15,218,26,11.927
5152,96221,C07,2022-04,licensed,9,126,8,6.349
5153,96230,C07,2022-04,licensed,11,123,13,10.569
5154,96245,C07,2022-04,experienced,13,181,7,3.867
5155,96319,C07,2022-05,entry,12,143,24,16.783
5156,96323,C07,2022-05,entry,17,204,21,10.294
5157,96355,C07,2022-05,entry,15,217,33,15.207
5158,96357,C07,2022-05,licensed,21,270,19,7.037
5159,96358,C07,2022-05,licensed,9,126,15,11.905
5160,96365,C07,2022-05,experienced,19,211,8,3.791
5161,96400,C07,2022-05,entry,13,204,21,10.294
5162,96432,C07,2022-05,entry,13,175,17,9.714
5163,96505,C07,2022-05,licensed,15,213,21,9.859
5164,96524,C07,2022-06,licensed,13,190,20,10.526
5165,96534,C07,2022-06,licensed,13,181,25,13.812
5166,96540,C07,2022-06,entry,15,212,23,10.849
5167,96553,C07,2022-06,entry,11,158,12,7.595
5168,96555,C07,2022-06,entry,17,203,29,14.286
5169,96571,C07,2022-06,entry,10,135,13,9.63
5170,96599,C07,2022-06,entry,17,231,21,9.091
5171,96600,C07,2022-06,experienced,13,162,17,10.494
5172,96631,C07,2022-06,licensed,14,194,12,6.186
5173,96658,C07,2022-06,entry,15,203,14,6.897
5174,96683,C07,2022-06,experienced,17,234,7,2.991
5175,96702,C07,2022-06,experienced,18,242,18,7.438
5176,96705,C07,2022-06,entry,15,158,24,15.19
5177,96744,C07,2022-06,entry,15,207,28,13.527
5178,96751,C07,2022-06,entry,13,167,10,5.988
5179,96767,C07,2022-07,entry,17,215,29,13.488
5180,96769,C07,2022-07,experienced,21,251,27,10.757
5181,96776,C07,2022-07,licensed,11,143,17,11.888
5182,96781,C07,2022-07,licensed,13,167,15,8.982
5183,96792,C07,2022-07,entry,12,144,21,14.583
5184,96797,C07,2022-07,licensed,19,225,33,14.667
5185,96827,C07,2022-07,licensed,15,194,22,11.34
5186,96835,C07,2022-07,licensed,9,133,5,3.759
5187,96869,C07,2022-07,entry,16,214,14,6.542
5188,96884,C07,2022-07,licensed,10,132,10,7.576
5189,96921,C07,2022-07,experienced,16,195,19,9.744
5190,96936,C07,2022-07,licensed,14,191,23,12.042
5191,96937,C07,2022-07,entry,12,147,20,13.605
5192,96944,C07,2022-07,entry,14,203,22,10.837
