center_id,month,ats,openings,applications_received,apps_per_opening,applications_reviewed,recruiter_minutes_per_application,days_to_fill,local_unemployment_rate,wage_index,recruiter_hourly_rate,grader_hourly_rate,sourcing_cost_per_opening,training_cost_per_hire,ramp_productivity_loss_per_hire,vacancy_cost_per_day,separation_cost_per_exit,claims_per_adjuster_6mo,cost_per_reopened_claim
C12,2022-04,legacy,24,3743,156.0,213,5.96,20.0,3.38,1.044,60.38,52.69,722.82,4791.87,5465.83,178.82,2354.24,676,300.56
C12,2022-05,legacy,19,2769,145.7,165,6.38,23.9,3.46,1.047,58.78,51.33,655.74,4457.32,6283.58,168.68,2197.95,676,397.05
C12,2022-06,legacy,19,2654,139.7,195,6.66,22.9,3.18,1.05,58.76,53.1,843.13,4683.66,5376.91,192.98,2415.13,676,351.81
C12,2022-07,legacy,18,2609,144.9,199,6.42,22.7,3.69,1.052,61.59,52.96,622.45,4531.25,6335.12,190.93,2229.26,676,310.12
C12,2022-08,legacy,17,2348,138.1,142,6.73,27.5,3.71,1.055,62.47,51.93,608.3,4559.14,6372.4,206.32,1998.35,676,291.16
C12,2022-09,legacy,22,3290,149.5,295,6.22,23.2,3.54,1.058,60.82,54.28,763.74,5045.12,5463.61,218.84,2357.66,676,294.57
C12,2022-10,legacy,29,4597,158.5,331,5.87,17.6,3.46,1.061,61.92,51.65,745.0,4942.93,5925.26,189.33,2497.3,676,302.59
C12,2022-11,legacy,20,3143,157.2,253,5.92,22.1,3.49,1.064,59.91,51.76,688.2,4436.62,6429.63,180.63,2312.85,676,292.74
C12,2022-12,legacy,18,2702,150.1,186,6.2,23.1,3.65,1.067,58.84,55.04,785.98,4652.95,6336.23,188.69,2156.46,676,294.24
C12,2023-01,legacy,19,3041,160.1,136,5.81,23.2,3.25,1.07,60.15,54.13,629.54,4563.24,6222.32,183.81,2188.93,676,332.79
C12,2023-02,legacy,23,3568,155.1,220,5.95,22.3,3.36,1.073,62.2,53.91,719.02,4572.44,6438.28,246.04,2142.13,676,334.62
C12,2023-03,legacy,22,3796,172.5,274,5.31,31.2,3.02,1.076,62.98,53.56,787.59,4392.12,5658.15,179.64,2149.61,676,294.36
C12,2023-04,legacy,22,3456,157.1,257,5.78,26.1,3.42,1.079,62.42,51.83,772.94,4562.97,6625.3,173.12,2471.5,676,336.06
C12,2023-05,legacy,26,3843,147.8,340,6.07,20.9,2.96,1.082,62.99,54.91,707.06,4453.84,6342.53,210.75,2484.13,676,289.44
C12,2023-06,legacy,17,2579,151.7,167,5.85,23.5,3.8,1.085,59.69,55.33,623.87,4571.44,6625.8,192.76,2426.8,676,340.18
C12,2023-07,legacy,22,3270,148.6,206,5.9,21.2,3.04,1.088,61.11,54.2,824.1,5162.97,6270.4,174.79,2270.28,676,356.38
C12,2023-08,legacy,31,4782,154.3,280,5.6,22.1,2.98,1.09,59.34,53.59,668.87,4504.71,6492.58,189.18,2483.49,676,315.92
C12,2023-09,new,28,4708,168.1,289,5.06,23.7,2.91,1.093,62.15,53.95,764.02,4590.8,6004.92,208.58,2483.79,676,290.02
C12,2023-10,new,26,4693,180.5,302,4.64,28.5,3.48,1.096,62.11,54.18,819.04,4612.49,6621.44,183.39,2843.35,676,311.0
C12,2023-11,new,20,3707,185.4,208,4.44,26.5,3.39,1.099,62.02,53.75,810.08,5009.92,6892.83,181.39,2323.78,676,338.36
C12,2023-12,new,21,3802,181.0,238,4.46,31.0,3.07,1.102,62.31,56.54,789.59,4711.88,6514.79,186.24,2641.98,676,337.28
C12,2024-01,new,23,4348,189.0,283,4.2,32.5,3.07,1.105,65.26,54.19,731.16,4646.34,5803.28,203.17,2267.18,676,322.55
C12,2024-02,new,24,4313,179.7,226,4.33,24.5,3.2,1.108,61.86,53.41,779.62,5174.89,6447.39,229.73,2290.54,676,348.36
C12,2024-03,new,25,4634,185.4,282,4.12,24.8,3.29,1.111,62.59,54.02,637.44,4769.09,5863.0,213.82,2593.55,676,302.57
C12,2024-04,new,15,2521,168.1,194,4.46,25.8,2.8,1.114,63.18,57.73,843.32,4485.97,6167.02,197.59,2411.15,676,284.56
C12,2024-05,new,15,2843,189.5,206,3.88,22.4,3.05,1.117,62.45,55.54,781.7,4934.51,6223.15,217.39,2421.24,676,336.96
C12,2024-06,new,16,3136,196.0,181,3.69,25.4,3.31,1.12,65.23,55.73,653.28,5355.23,5956.27,190.19,2347.29,676,330.24
C12,2024-07,new,26,6238,239.9,347,2.96,30.3,2.65,1.122,63.44,57.34,792.76,4680.52,6271.83,219.39,2373.48,676,342.65
C12,2024-08,new,17,3255,191.5,160,3.65,26.5,2.96,1.125,63.09,55.25,907.05,5053.82,6480.62,213.32,2610.54,676,331.82
C12,2024-09,new,21,4440,211.4,243,3.26,27.1,2.76,1.128,64.44,56.2,821.57,4690.2,6407.36,218.5,2614.13,676,360.53
C12,2024-10,new,20,4173,208.6,195,3.26,25.3,2.68,1.131,66.07,56.51,821.29,4552.06,6082.34,190.0,2387.3,676,395.12
C12,2024-11,new,24,4688,195.3,305,3.43,28.2,3.08,1.134,65.61,56.14,854.65,4562.22,6313.32,216.62,2418.72,676,300.22
C12,2024-12,new,21,4630,220.5,177,3.01,27.3,3.0,1.137,64.56,55.94,864.9,5235.37,6820.09,197.59,2484.72,676,386.21
C12,2025-01,new,24,5252,218.8,295,3.0,28.2,2.67,1.14,63.81,57.59,837.57,4686.66,6137.57,229.07,2395.96,676,286.55
C12,2025-02,new,16,3222,201.4,185,3.23,30.6,2.64,1.143,65.36,56.64,728.97,5347.93,6661.38,227.08,2247.77,676,305.76
C12,2025-03,new,19,3650,192.1,202,3.36,30.5,2.45,1.146,64.11,56.47,775.55,5031.6,6674.21,250.81,2950.17,676,297.83
C12,2025-04,new,30,6654,221.8,364,2.89,25.7,2.73,1.149,66.29,56.41,889.37,4829.36,6667.05,217.02,2698.53,676,314.07
C12,2025-05,new,18,3688,204.9,251,3.11,31.0,2.29,1.152,67.97,57.34,616.87,5304.33,6962.18,230.71,2262.48,676,321.89
C12,2025-06,new,23,5379,233.9,231,2.71,31.5,2.88,1.155,66.98,59.89,858.72,5461.17,6497.53,203.22,2629.65,676,308.63
C12,2025-07,new,24,5315,221.5,384,2.85,28.6,2.47,1.158,64.52,57.89,853.23,4834.66,7205.45,204.78,3146.56,676,303.44
C12,2025-08,new,27,6300,233.3,321,2.69,32.2,2.84,1.16,64.04,59.65,695.92,5335.77,5998.85,208.39,2361.54,676,336.22
C12,2025-09,new,17,3778,222.2,168,2.82,34.4,2.18,1.163,64.38,58.72,765.32,4819.86,6897.84,189.5,2506.9,676,308.16
C12,2025-10,new,23,5734,249.3,268,2.5,29.5,2.73,1.166,65.59,57.64,898.31,4648.43,6379.21,252.61,2734.28,676,287.56
C12,2025-11,new,19,4506,237.2,227,2.63,30.5,2.62,1.169,65.58,58.4,780.27,5158.4,6509.41,201.34,2775.63,676,332.1
C12,2025-12,new,21,5249,250.0,261,2.49,31.5,2.5,1.172,67.35,55.99,692.17,5144.32,6075.23,199.7,2606.32,676,313.06
C13,2021-01,legacy,18,2716,150.9,176,6.16,21.8,4.06,1.0,61.69,53.97,581.55,4549.19,6327.43,176.98,2509.3,657,335.01
C13,2021-02,legacy,22,3097,140.8,213,6.61,21.2,3.75,1.003,59.42,53.52,748.05,4538.1,5591.13,182.05,2554.14,657,345.4
C13,2021-03,legacy,25,3436,137.4,247,6.77,20.2,4.25,1.006,60.28,54.11,678.06,4759.9,5979.39,233.18,2209.42,657,400.48
C13,2021-04,legacy,24,3489,145.4,197,6.4,15.2,4.07,1.009,61.04,54.64,713.83,4827.15,6172.84,200.28,2392.37,657,329.25
C13,2021-05,legacy,23,3510,152.6,271,6.09,21.9,3.93,1.012,58.56,53.45,656.38,4401.75,6558.28,224.54,2314.88,657,332.1
C13,2021-06,legacy,26,3751,144.3,256,6.45,22.0,4.12,1.015,61.92,54.42,707.55,4661.68,5850.23,203.83,2790.7,657,347.48
C13,2021-07,legacy,32,5574,174.2,323,5.34,24.1,3.51,1.018,60.96,52.45,723.92,4874.48,6146.51,179.86,2447.67,657,337.02
C13,2021-08,legacy,27,4033,149.4,287,6.23,26.6,4.12,1.02,61.32,54.33,829.01,4549.48,6201.45,199.03,2586.48,657,362.19
C13,2021-09,legacy,29,4473,154.2,333,6.03,26.4,3.96,1.023,61.81,53.84,708.1,4572.99,6165.09,224.75,2776.46,657,325.93
C13,2021-10,legacy,24,3619,150.8,178,6.17,25.4,4.02,1.026,60.57,56.93,780.3,5020.48,6283.0,200.62,2233.77,657,359.18
C13,2021-11,legacy,13,1806,138.9,118,6.69,26.7,4.39,1.029,62.47,51.53,797.68,5182.33,6094.15,208.14,2392.11,657,320.52
C13,2021-12,legacy,25,4002,160.1,259,5.81,25.4,4.51,1.032,64.23,55.06,706.16,5011.39,6439.13,219.8,2576.65,657,363.76
C13,2022-01,legacy,16,2498,156.1,149,5.96,17.0,3.6,1.035,62.13,52.49,696.51,4569.71,5900.33,226.35,2374.44,657,333.28
C13,2022-02,legacy,22,3482,158.3,243,5.88,19.8,3.8,1.038,63.34,57.27,716.33,4609.21,5807.63,225.95,2545.5,657,349.71
C13,2022-03,legacy,33,4679,141.8,352,6.56,19.2,3.5,1.041,63.67,56.13,906.51,4914.26,5990.92,221.62,2773.38,657,313.11
C13,2022-04,legacy,30,4509,150.3,304,6.19,26.9,3.95,1.044,64.02,54.98,697.77,5168.3,6698.9,190.81,2352.93,657,361.04
C13,2022-05,legacy,28,4194,149.8,267,6.21,16.8,3.83,1.047,62.33,57.77,727.59,5061.57,5758.29,201.35,2493.33,657,368.83
C13,2022-06,legacy,19,3065,161.3,219,5.77,22.8,3.59,1.05,62.92,55.81,730.94,4593.34,5906.42,190.6,2373.81,657,351.33
C13,2022-07,legacy,27,3726,138.0,213,6.74,20.1,3.82,1.052,63.87,56.8,681.86,4859.88,6231.25,203.58,2547.49,657,345.66
C13,2022-08,legacy,21,3287,156.5,212,5.94,27.5,4.06,1.055,63.44,55.33,688.08,5140.65,6177.41,237.89,2458.11,657,321.09
C13,2022-09,legacy,31,5034,162.4,322,5.73,22.5,4.02,1.058,61.93,55.72,738.33,4834.8,6232.91,210.38,2307.38,657,358.32
C13,2022-10,legacy,31,4540,146.5,269,6.35,25.9,3.49,1.061,64.55,57.19,726.4,5103.33,6546.06,195.96,2388.78,657,332.54
C13,2022-11,legacy,28,4003,143.0,254,6.51,21.8,3.85,1.064,63.88,54.49,766.82,5000.33,6211.93,205.53,2224.24,657,337.55
C13,2022-12,legacy,19,3097,163.0,203,5.71,21.7,3.55,1.067,61.36,55.42,697.65,4913.21,6904.8,229.81,2398.16,657,313.23
C13,2023-01,legacy,14,2136,152.6,109,6.1,21.4,3.49,1.07,65.56,56.48,639.73,4850.33,6389.65,211.87,2523.11,657,399.92
C13,2023-02,legacy,14,2267,161.9,162,5.7,20.4,3.55,1.073,67.42,56.09,805.78,5223.31,5894.84,221.28,3036.66,657,322.5
C13,2023-03,legacy,28,4456,159.1,316,5.75,20.7,3.9,1.076,64.86,55.5,845.67,5207.36,6872.01,253.18,2295.47,657,347.28
C13,2023-04,legacy,25,4082,163.3,263,5.56,25.8,3.57,1.079,67.63,58.7,708.81,4686.35,6763.12,213.74,2572.93,657,273.19
C13,2023-05,legacy,26,3959,152.3,330,5.9,21.4,3.46,1.082,64.43,56.25,748.33,4886.36,6752.89,224.05,2556.09,657,343.61
C13,2023-06,legacy,22,2997,136.2,205,6.52,20.9,3.37,1.085,65.99,57.29,659.25,5178.04,6423.9,213.82,2340.52,657,330.45
C13,2023-07,legacy,22,3569,162.2,230,5.4,30.0,3.46,1.088,67.32,58.25,751.58,4843.34,7552.75,216.98,2416.21,657,351.82
C13,2023-08,legacy,27,4085,151.3,229,5.71,24.7,3.2,1.09,66.22,57.09,738.15,4591.9,7001.72,210.1,3022.29,657,305.32
C13,2023-09,new,25,4426,177.0,284,4.81,27.4,3.24,1.093,65.95,57.01,760.9,4896.29,6568.45,223.63,2665.25,657,347.35
C13,2023-10,new,29,4885,168.4,342,4.97,23.7,3.92,1.096,68.71,55.57,833.03,4844.87,6511.14,215.13,2872.1,657,330.97
C13,2023-11,new,21,4122,196.3,244,4.19,23.9,3.29,1.099,66.4,57.14,687.53,5239.56,6667.04,204.42,2337.9,657,389.61
C13,2023-12,new,18,3215,178.6,197,4.53,24.0,3.1,1.102,65.4,59.53,706.85,4721.84,7468.83,230.85,2323.24,657,367.91
C13,2024-01,new,22,4286,194.8,248,4.07,24.7,3.44,1.105,67.92,59.37,623.65,5022.66,6396.44,205.06,2756.98,657,330.37
C13,2024-02,new,19,3843,202.3,144,3.85,29.8,3.01,1.108,67.5,59.44,729.56,5011.77,6246.33,214.63,2486.16,657,372.34
C13,2024-03,new,29,5561,191.8,434,3.98,33.3,3.34,1.111,67.87,58.99,713.1,5682.28,6395.43,252.81,2415.91,657,349.95
C13,2024-04,new,17,3405,200.3,173,3.74,29.9,3.16,1.114,68.18,59.14,828.36,4709.81,6908.39,214.1,2560.6,657,320.63
C13,2024-05,new,21,4192,199.6,232,3.68,26.4,3.41,1.117,66.75,58.74,682.94,5591.64,6612.17,217.12,2538.2,657,330.49
C13,2024-06,new,19,3646,191.9,226,3.77,29.7,3.03,1.12,70.2,57.5,761.7,4668.66,6296.46,226.24,2794.18,657,390.69
C13,2024-07,new,22,4966,225.7,265,3.15,24.9,3.47,1.122,67.76,60.07,770.08,5424.31,6319.69,234.34,2702.14,657,367.57
C13,2024-08,new,27,5336,197.6,286,3.54,29.2,3.13,1.125,68.6,57.51,723.85,5275.83,6515.55,212.22,2687.13,657,372.52
C13,2024-09,new,25,4806,192.2,220,3.58,31.8,3.22,1.128,69.2,58.91,890.45,4738.99,7175.4,220.24,2851.96,657,365.73
C13,2024-10,new,19,3942,207.5,202,3.27,25.8,3.52,1.131,67.98,58.71,819.83,5303.59,6615.38,243.12,2562.78,657,375.24
C13,2024-11,new,25,5447,217.9,320,3.08,32.5,3.05,1.134,70.69,60.63,747.07,5049.65,7899.83,226.03,2386.64,657,340.97
C13,2024-12,new,14,3065,218.9,175,3.03,34.3,3.13,1.137,70.75,61.84,721.45,4837.67,6959.37,238.74,2762.58,657,339.44
C13,2025-01,new,21,4519,215.2,244,3.05,31.2,2.75,1.14,69.95,59.0,837.56,5291.53,6751.43,234.06,2146.23,657,354.42
C13,2025-02,new,17,3657,215.1,148,3.02,31.3,3.09,1.143,70.15,63.08,720.91,5437.46,6826.52,221.92,2902.27,657,393.85
C13,2025-03,new,24,4681,195.0,323,3.31,31.0,3.36,1.146,70.99,58.28,724.15,5482.25,6678.51,221.93,2422.73,657,339.61
C13,2025-04,new,22,5112,232.4,260,2.76,26.7,2.56,1.149,70.98,59.46,686.7,4896.56,6639.01,237.34,2684.93,657,326.01
C13,2025-05,new,33,8245,249.8,431,2.55,29.2,2.88,1.152,69.78,59.63,740.05,5251.14,7173.47,223.47,2682.05,657,329.92
C13,2025-06,new,26,5604,215.5,301,2.94,29.4,2.92,1.155,71.54,60.17,863.68,4604.47,6383.09,264.44,2940.61,657,345.66
C13,2025-07,new,23,4656,202.4,287,3.12,29.8,2.72,1.158,71.35,63.17,733.99,5546.7,6381.04,228.27,2610.31,657,302.13
C13,2025-08,new,22,5223,237.4,222,2.65,33.0,2.84,1.16,69.31,62.28,830.04,5619.52,6429.98,236.47,2633.5,657,358.75
C13,2025-09,new,29,6522,224.9,350,2.78,26.4,3.46,1.163,70.67,59.8,744.8,6198.44,6808.47,246.27,2546.19,657,345.28
C13,2025-10,new,22,3920,178.2,273,3.5,30.8,3.03,1.166,69.97,61.69,759.71,6038.22,6716.28,247.56,3190.02,657,309.22
C13,2025-11,new,23,5009,217.8,276,2.86,30.0,3.44,1.169,73.34,64.74,885.32,5165.22,7059.86,229.74,2648.67,657,328.73
C13,2025-12,new,27,5640,208.9,268,2.97,34.9,3.16,1.172,73.43,64.36,769.2,5663.02,7401.64,254.34,2945.47,657,331.43
C14,2021-01,legacy,10,1398,139.8,103,6.65,20.2,2.63,1.0,60.29,53.95,700.48,4994.62,6075.72,193.21,2528.31,637,349.83
C14,2021-02,legacy,14,2380,170.0,122,5.47,25.2,2.78,1.003,59.02,52.64,684.87,4175.5,5137.08,222.29,2462.53,637,322.68
C14,2021-03,legacy,8,1278,159.8,84,5.82,23.0,2.73,1.006,60.51,51.12,640.27,4884.82,6214.2,175.7,2426.72,637,291.2
C14,2021-04,legacy,8,1191,148.9,83,6.25,26.2,2.72,1.009,59.32,51.04,741.55,4684.6,5764.43,199.8,2277.59,637,359.41
C14,2021-05,legacy,9,1355,150.6,99,6.18,23.5,2.66,1.012,61.43,52.92,583.44,5269.34,5585.26,226.21,2363.82,637,364.74
C14,2021-06,legacy,6,995,165.8,46,5.61,23.8,2.82,1.015,60.23,53.17,598.24,4230.04,5852.36,199.77,2075.29,637,323.9
C14,2021-07,legacy,13,1827,140.5,149,6.62,27.1,2.77,1.018,59.14,51.84,747.41,4802.02,6399.56,214.27,2294.55,637,333.17
C14,2021-08,legacy,7,1102,157.4,74,5.91,15.0,2.41,1.02,60.14,53.79,715.15,4794.79,5973.41,196.23,2412.55,637,327.85
C14,2021-09,legacy,8,1157,144.6,77,6.43,20.8,2.93,1.023,62.29,51.43,587.61,4452.22,5941.5,210.2,2160.49,637,339.13
C14,2021-10,legacy,11,1743,158.5,94,5.87,20.5,2.79,1.026,61.19,53.2,561.24,4942.6,6398.49,217.79,2286.24,637,294.86
C14,2021-11,legacy,15,2288,152.5,170,6.1,18.8,2.82,1.029,60.68,53.22,704.9,4787.04,7179.02,208.73,2333.35,637,335.69
C14,2021-12,legacy,14,2012,143.7,104,6.47,21.7,2.86,1.032,61.74,53.6,598.04,4467.4,5488.9,200.73,2215.96,637,348.02
C14,2022-01,legacy,10,1607,160.7,150,5.79,22.0,2.9,1.035,61.64,53.16,635.38,4629.66,5982.67,193.08,2429.96,637,317.77
C14,2022-02,legacy,13,2024,155.7,146,5.97,21.2,2.69,1.038,62.19,55.14,764.19,4962.28,6137.53,203.68,2183.96,637,334.08
C14,2022-03,legacy,11,1855,168.6,133,5.51,19.7,2.65,1.041,61.96,54.14,614.31,4839.84,5924.54,212.08,2461.26,637,355.59
C14,2022-04,legacy,17,2495,146.8,159,6.34,20.4,2.9,1.044,60.48,53.72,728.68,4416.72,5720.54,214.65,2260.82,637,300.62
C14,2022-05,legacy,14,2125,151.8,135,6.13,26.6,2.87,1.047,59.01,54.45,708.87,4845.52,6317.26,223.59,2263.84,637,363.7
C14,2022-06,legacy,12,1731,144.2,122,6.45,30.1,2.68,1.05,61.78,53.76,848.54,4897.97,6629.03,227.34,2217.38,637,347.92
C14,2022-07,legacy,14,2273,162.4,144,5.73,26.7,2.69,1.052,59.95,55.93,748.12,4507.0,6880.22,196.67,2017.47,637,310.13
C14,2022-08,legacy,14,2011,143.6,153,6.47,23.6,2.68,1.055,61.49,55.31,738.45,4806.77,5907.07,190.97,2503.92,637,393.36
C14,2022-09,legacy,10,1504,150.4,108,6.18,18.8,2.29,1.058,62.51,55.31,735.29,5219.56,6397.31,191.71,2214.42,637,318.42
C14,2022-10,legacy,11,1795,163.2,132,5.7,27.4,2.66,1.061,63.71,55.48,671.67,4984.68,5861.09,201.78,2468.02,637,326.05
C14,2022-11,legacy,12,1866,155.5,151,5.98,22.7,2.25,1.064,63.86,54.27,700.43,4356.4,6159.99,201.34,2639.1,637,265.56
C14,2022-12,legacy,15,2298,153.2,124,6.07,21.1,2.35,1.067,65.25,56.05,788.04,5126.31,5854.47,219.12,2318.48,637,313.47
C14,2023-01,legacy,13,1989,153.0,112,6.08,21.4,2.11,1.07,63.92,58.6,637.68,4859.04,5939.54,214.75,2369.39,637,337.27
C14,2023-02,legacy,11,1699,154.5,113,5.98,22.1,2.19,1.073,64.36,56.01,631.81,4801.69,6319.92,214.77,2420.76,637,408.79
C14,2023-03,new,20,3208,160.4,167,5.71,22.3,2.47,1.076,63.47,55.44,915.66,4950.49,6336.02,209.64,2312.01,637,370.26
C14,2023-04,new,9,1380,153.3,99,5.92,21.3,2.33,1.079,62.61,55.44,741.63,4558.61,6518.11,196.08,2504.33,637,318.53
C14,2023-05,new,10,1402,140.2,90,6.4,14.7,2.12,1.082,64.34,56.82,765.66,4668.35,6812.26,210.88,2455.78,637,356.93
C14,2023-06,new,10,1751,175.1,118,5.07,23.1,2.69,1.085,67.51,56.51,703.49,5050.34,6788.75,239.58,2420.04,637,351.82
C14,2023-07,new,12,1844,153.7,108,5.7,26.5,2.1,1.088,64.98,56.3,732.4,4361.18,6927.08,250.58,2483.02,637,383.78
C14,2023-08,new,9,1687,187.4,102,4.61,27.5,2.09,1.09,66.44,56.68,818.49,4414.63,6263.29,198.46,2565.41,637,359.08
C14,2023-09,new,8,1388,173.5,82,4.9,24.1,2.57,1.093,63.26,58.39,691.75,5413.24,6919.9,222.29,2333.47,637,363.98
C14,2023-10,new,7,1483,211.9,93,3.95,25.4,2.57,1.096,67.05,55.82,728.84,5162.56,6890.03,217.76,2451.84,637,307.44
C14,2023-11,new,12,2293,191.1,125,4.31,22.5,1.93,1.099,63.83,57.1,824.73,5122.08,6582.06,221.08,2536.65,637,321.5
C14,2023-12,new,15,2792,186.1,166,4.34,31.4,2.25,1.102,66.89,56.78,740.07,4966.91,6648.4,200.22,2533.73,637,340.13
C14,2024-01,new,18,3527,195.9,184,4.05,25.4,2.2,1.105,64.67,56.69,907.44,5253.82,5824.99,222.31,2453.56,637,288.55
C14,2024-02,new,11,1905,173.2,115,4.49,26.8,2.09,1.108,65.13,59.45,682.44,5066.28,6844.19,245.65,2607.33,637,324.49
C14,2024-03,new,15,2920,194.7,166,3.92,22.8,1.79,1.111,64.98,57.46,808.82,5165.01,7011.27,223.22,2287.49,637,282.86
C14,2024-04,new,9,1726,191.8,79,3.91,30.0,1.93,1.114,67.68,58.07,720.96,5306.41,7026.94,238.97,2617.97,637,313.33
C14,2024-05,new,13,2598,199.8,142,3.68,26.8,2.37,1.117,67.62,59.02,805.05,5346.11,6168.12,212.49,2833.3,637,330.38
C14,2024-06,new,9,1608,178.7,103,4.04,27.1,2.25,1.12,65.54,55.81,634.67,4370.8,6715.61,230.21,2589.24,637,241.68
C14,2024-07,new,11,1976,179.6,144,3.95,31.2,1.93,1.122,64.64,58.72,713.93,5242.92,6196.58,198.92,2780.31,637,323.65
C14,2024-08,new,8,1747,218.4,96,3.2,29.8,2.39,1.125,67.51,58.35,744.25,5442.01,6242.95,236.86,2560.28,637,334.75
C14,2024-09,new,11,2332,212.0,111,3.25,26.4,1.86,1.128,67.26,58.01,667.36,5735.18,6853.46,204.05,2478.53,637,330.58
C14,2024-10,new,10,2079,207.9,117,3.27,23.2,2.26,1.131,68.72,57.56,609.39,5374.53,6794.88,199.44,2525.52,637,377.87
C14,2024-11,new,9,1931,214.6,103,3.13,32.7,2.15,1.134,65.59,59.37,752.88,5072.86,6456.67,214.12,2393.28,637,328.17
C14,2024-12,new,13,2717,209.0,141,3.17,32.3,1.97,1.137,67.65,58.91,788.33,5371.66,6990.28,225.6,2585.63,637,329.07
C14,2025-01,new,10,2129,212.9,126,3.08,25.0,1.74,1.14,64.91,59.44,691.97,5271.63,6972.9,201.21,2312.9,637,356.7
C14,2025-02,new,5,1152,230.4,46,2.82,32.2,2.15,1.143,69.09,61.78,720.47,5599.96,6964.77,234.85,2635.14,637,327.92
C14,2025-03,new,17,3721,218.9,164,2.95,28.8,1.69,1.146,66.46,60.7,725.43,4734.41,5851.41,238.54,2613.14,637,354.93
C14,2025-04,new,12,2797,233.1,137,2.75,25.9,1.69,1.149,69.49,59.05,629.08,4900.82,6524.04,208.25,3059.34,637,357.29
C14,2025-05,new,7,1501,214.4,78,2.97,28.2,1.75,1.152,65.57,60.96,676.97,5403.21,6456.16,212.95,2650.8,637,336.84
C14,2025-06,new,11,2211,201.0,129,3.15,24.5,1.84,1.155,70.32,58.8,710.97,5439.34,6795.71,197.02,2762.94,637,346.65
C14,2025-07,new,8,1733,216.6,95,2.91,30.1,1.8,1.158,70.15,60.11,890.42,4831.21,6319.11,220.04,2514.44,637,340.19
C14,2025-08,new,18,4037,224.3,197,2.8,26.1,1.73,1.16,67.51,61.76,728.57,4965.91,7286.97,223.61,2589.98,637,344.59
C14,2025-09,new,21,4442,211.5,330,2.96,27.8,1.74,1.163,70.82,57.99,701.99,5596.5,7268.59,224.06,2706.4,637,395.86
C14,2025-10,new,9,1996,221.8,123,2.82,27.2,2.32,1.166,69.58,61.7,668.5,5407.04,5881.83,247.21,2719.43,637,372.92
C14,2025-11,new,14,3088,220.6,216,2.82,31.1,1.87,1.169,67.68,61.39,947.43,4908.99,6806.47,209.09,2674.7,637,311.92
C14,2025-12,new,15,3622,241.5,171,2.57,28.0,2.12,1.172,67.72,64.05,756.9,5070.34,6889.77,255.73,2444.02,637,411.35
C15,2021-01,legacy,52,8216,158.0,518,5.89,22.0,4.74,1.0,47.27,40.56,504.21,3691.78,4165.64,148.8,1793.74,624,265.06
C15,2021-02,legacy,40,6420,160.5,409,5.79,19.4,4.74,1.003,47.67,41.79,552.41,3882.82,4740.44,143.39,1560.33,624,251.49
C15,2021-03,new,43,6146,142.9,382,6.51,21.3,4.84,1.006,48.22,41.79,508.21,3694.88,4300.69,148.96,1813.72,624,218.26
C15,2021-04,new,51,7808,153.1,682,6.07,21.1,4.89,1.009,47.73,41.72,550.24,3398.05,4633.18,163.12,1855.74,624,265.87
C15,2021-05,new,37,6010,162.4,370,5.73,20.3,4.98,1.012,47.32,41.25,477.66,3475.28,5151.57,164.21,1720.41,624,247.4
C15,2021-06,new,40,6063,151.6,444,6.14,22.6,5.02,1.015,49.18,44.45,588.4,3645.37,4566.43,156.66,2008.78,624,254.3
C15,2021-07,new,48,7163,149.2,533,6.23,22.7,4.99,1.018,47.77,41.16,614.77,3709.65,4368.52,178.72,1918.93,624,234.65
C15,2021-08,new,48,6859,142.9,463,6.51,26.0,5.05,1.02,50.84,42.45,515.57,3845.84,5039.52,151.11,1719.53,624,301.59
C15,2021-09,new,49,7736,157.9,463,5.89,28.1,5.11,1.023,47.44,43.57,630.46,3282.01,4899.33,145.46,1796.91,624,232.4
C15,2021-10,new,50,7577,151.5,482,6.14,22.6,4.84,1.026,47.56,42.49,465.48,3530.19,4908.4,144.85,2130.63,624,243.84
C15,2021-11,new,41,6540,159.5,389,5.83,23.0,4.94,1.029,47.07,43.68,629.03,3625.75,4611.74,186.22,1993.01,624,260.99
C15,2021-12,new,36,5345,148.5,320,6.26,26.7,4.99,1.032,48.26,42.68,527.72,3412.66,4985.66,144.2,1800.33,624,305.01
C15,2022-01,new,48,8181,170.4,610,5.46,26.4,4.57,1.035,51.51,43.13,582.25,3880.9,5096.88,174.49,1747.25,624,249.17
C15,2022-02,new,46,6884,149.7,445,6.21,22.4,4.67,1.038,50.01,43.66,606.64,3763.21,5055.24,188.3,1707.76,624,240.2
C15,2022-03,new,38,5276,138.8,340,6.7,23.1,4.38,1.041,49.13,41.81,504.22,3809.58,4678.47,162.5,1789.46,624,266.28
C15,2022-04,new,47,7135,151.8,413,6.13,23.8,4.58,1.044,49.96,43.14,595.04,4142.0,5089.03,189.88,1739.72,624,240.1
C15,2022-05,new,54,8341,154.5,580,6.02,23.1,4.87,1.047,50.33,42.73,484.66,3705.65,5047.14,139.76,2133.25,624,253.58
C15,2022-06,new,44,7144,162.4,402,5.73,25.0,4.69,1.05,50.76,42.95,607.08,3610.73,5013.88,172.24,1974.89,624,213.76
C15,2022-07,new,46,6693,145.5,374,6.39,23.5,4.48,1.052,49.45,42.99,493.96,3641.01,5044.26,182.03,1842.26,624,267.43
